block_id,accept_brand,run_date,bs_level,bs_id,file_id,member_id,label,counts,recon_amount,recon_sign,fee_amount,fee_sign
58,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTERREGIONAL,050601,001/250220/00000008376/04401,00000008376,BUSINESS SERVICE ID SUBTOTAL,29.0,2793.43,DR,32.18,
60,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,001/250220/00000008376/04401,00000008376,FIRST PRES.  PURCHASE   ORIG YA,10.0,88.95,DR,2.56,
60,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,001/250220/00000008376/04401,00000008376,PURCHASE   ORIG YD,4.0,37.12,DR,0.42,
60,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,001/250220/00000008376/04401,00000008376,PURCHASE   ORIG YG,3.0,226.95,DR,4.2,
60,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,001/250220/00000008376/04401,00000008376,FIRST PRES.  TOTAL,17.0,353.02,DR,7.18,
60,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,001/250220/00000008376/04401,00000008376,BUSINESS SERVICE ID SUBTOTAL,17.0,353.02,DR,7.18,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,FIRST PRES.  PURCHASE   ORIG L5,5.0,3413.85,DR,17.16,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,PURCHASE   ORIG PE,1.0,1343.25,DR,6.75,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,PURCHASE   ORIG 83,1.0,665.65,DR,3.35,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,CREDIT     ORIG L5,1.0,503.47,CR,2.53,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,CREDIT     ORIG 79,1.0,8475.41,CR,42.59,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,FIRST PRES.  TOTAL,9.0,3556.13,CR,17.86,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,BUSINESS SERVICE ID SUBTOTAL,9.0,3556.13,CR,17.86,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,FIRST PRES.  PURCHASE   ORIG 79,1.0,49.75,DR,0.25,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,FIRST PRES.  TOTAL,1.0,49.75,DR,0.25,
62,DMC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,001/250220/00000008376/04401,00000008376,BUSINESS SERVICE ID SUBTOTAL,1.0,49.75,DR,0.25,
64,MCC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTERREGIONAL,010601,001/250220/00000008376/04401,00000008376,FIRST PRES.  PURCHASE   ORIG YD,1.0,49.32,DR,0.55,
64,MCC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTERREGIONAL,010601,001/250220/00000008376/04401,00000008376,PURCHASE   ORIG 61,1.0,124.53,DR,2.54,
64,MCC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTERREGIONAL,010601,001/250220/00000008376/04401,00000008376,FIRST PRES.  TOTAL,2.0,173.85,DR,3.09,
64,MCC                          CLEARING CYCLE 004 - NOTIFICATION                                 PAGE NO:         1,02/20/25,INTERREGIONAL,010601,001/250220/00000008376/04401,00000008376,SEC. PRES.-F PURCHASE   ORIG YA,1.0,5.32,DR,0.09,
